1

n,environment,I0,I0p,a,b,bp,h,s,m,ma,size
0,1,0.01007735858457015,0.008916932408400722,0.0,0.0,0.0,0.0,0.004941540076466846,0.0,0.0,0.034895054488759264,5000
1,1,0.010482402334002817,0.008964864662653073,0.06923243722654303,0.0,0.0005337733913262052,0.0,0.005040958739787556,0.0,0.0,0.034078666480741954,5000
2,1,0.01069185478065221,0.008927305376235956,0.0561752645219184,0.00013880148938333963,0.0009296497323171861,0.0,0.00508664773587955,0.0,0.0,0.03227985406590223,4943
3,1,0.010871938851228325,0.00899298565533659,0.045142213151450145,0.0011101487881877462,0.0009549955509921438,0.0,0.005349218876278732,0.0,0.0,0.03166477646860843,4684
4,1,0.011440768039762598,0.009252458106763445,0.03526335382187128,0.00014560274333432621,0.0007963219548519366,0.0,0.005319336644445619,0.0,0.0,0.030607323528438556,4492
5,1,0.011711496095810105,0.008893202414506977,0.028884150566662957,0.0002547852646445185,0.0012285134712059912,0.0009118734646190869,0.005160844711652199,0.0,0.0,0.03006045178367447,4399
6,1,0.011778491737015314,0.00895463779255524,0.023925769951359175,0.00021082834158138534,0.0011033317380586588,0.0013066254711663699,0.0051747656472049455,0.0,0.0,0.02951039246250475,4284
7,1,0.011907704284570391,0.009133669045614565,0.020358148796603595,0.0,0.0,0.0016173578830190663,0.005210784825304414,0.0,0.0,0.029028930340088507,4193
8,1,0.011654979418767926,0.009282266244200041,0.01722325103029516,0.0,0.0,0.0012887275453865997,0.005258008012404081,0.0,0.0,0.029551393242057883,3817
9,1,0.011288001239287332,0.009768109933164754,0.015202783226641921,0.0,0.0,0.001089872363272963,0.005558012066181833,0.0,0.0,0.029573124692820793,3590
10,1,0.011415327337290948,0.01013895360782726,0.014081069830693417,0.0,0.0,0.0004261503078052029,0.0060424649268192585,0.0,0.0,0.02966250245573294,3344
11,1,0.011153586981137616,0.010391811901103252,0.012145024282088718,0.0,0.0,0.0,0.006290860400122148,0.0,0.0,0.0293348219077767,3063
12,1,0.011378299498671625,0.0101255528580948,0.012238111025083227,0.0,0.0,0.0,0.00599501257886487,0.0,0.0,0.028617211500231044,2826
13,1,0.011436569320078398,0.010757638894105822,0.011916151595677613,0.0,0.0,0.0,0.006322764968733047,0.0,0.0,0.028544685835959628,2605
14,1,0.011890898092824304,0.011461883346276645,0.012118404552475998,0.0,0.0,0.0,0.005683789808737215,0.0,0.0,0.02966287293975753,2346
15,1,0.012713017513362323,0.011290475379338378,0.012778379376433217,0.0,0.0,0.0,0.006739110414938653,0.0,0.0,0.02949990989889627,2060
