1

n,environment,I0,I0p,a,b,bp,h,s,m,ma,size
0,1,0.010236959379927931,0.008568612727942699,0.0,0.0,0.0,0.0,0.004976100860925511,0.0,0.0,0.035133616800346885,5000
1,1,0.010147089828016534,0.008755825428559922,0.07106839978080737,0.0,0.0,0.0,0.004907893228904644,0.0,0.0,0.03466649487456154,5000
2,1,0.010451463025320459,0.008731321566566206,0.05988173122262957,0.0,0.00031455472847157813,0.0003221138835396169,0.004935925372357022,0.0,0.0,0.033091636282599375,4905
3,1,0.010989882146921143,0.00888927481984836,0.049562969896638026,0.0,0.00031944404820518285,0.0,0.00504312498739366,0.0,0.0,0.031540006614224,4756
4,1,0.011150395791045898,0.008875268700352634,0.04119655132944509,0.0,0.00046412515427574796,0.0,0.005188772946877274,0.0,0.0,0.03052293931656335,4505
5,1,0.01147411221649456,0.008952037964315807,0.032921244791655896,0.0,0.001088020495102434,0.0,0.005283514957794651,0.0,0.0,0.02935375593109689,4268
6,1,0.011555504803744693,0.008986273948142469,0.02728218558493485,0.0014309054824822734,0.000483273439422206,0.0,0.005438891850618092,0.0,0.0,0.028268937600886616,4155
7,1,0.011423607354600322,0.008878126111561718,0.02087138040027808,0.0,0.00035440281678294735,0.0,0.005358535450573,0.0,0.0,0.027319030306262742,3864
8,1,0.01186847553937855,0.009068555036152653,0.01812050249608497,0.0,0.0,0.0,0.005562611461008414,0.0,0.0,0.026767870818767105,3577
9,1,0.012206065171992181,0.008982509925386859,0.01585044598196785,0.0,0.0,0.0,0.005944083730742399,0.0,0.0,0.02710555311542117,3373
10,1,0.011807732249318529,0.008977111286148712,0.014346183932194462,0.0,0.0,0.0,0.00590058610838809,0.0,0.0,0.02660238422867576,3179
11,1,0.01173817918882034,0.008966878035249936,0.012921256263623948,0.0,0.0,0.0,0.006236718470851245,0.0,0.0,0.025930956873390903,2864
12,1,0.012334727322714706,0.009514964463931842,0.012928235660075034,0.0,0.001205535043320613,0.0,0.00607797213430361,0.0,0.0,0.02549004426818575,2590
13,1,0.012456593624929449,0.008620057264439334,0.012688336153484627,0.0,0.0,0.0,0.005701591370177839,0.0,0.0,0.02562587805470472,2321
14,1,0.01211958527859323,0.009097405067483815,0.012158839667849114,0.0,0.0,0.0,0.0056738932564477425,0.0,0.0,0.026001921000438463,2105
15,1,0.012771220976061792,0.009339029481332278,0.012747688049425604,0.0,0.0,0.0,0.006088358936586545,0.0,0.0,0.02610560071474188,1895
16,1,0.013064932798456197,0.009180037275155694,0.013035152566009145,0.0,0.0,0.0,0.006233519220375977,0.0,0.0,0.025980440757698776,1656
17,1,0.012881483791674296,0.00958748806178485,0.012877814594892152,0.0,0.0,0.0,0.0064926746570044,0.0,0.0,0.02579803275493003,1482
18,1,0.014478116859743791,0.009627169331922562,0.014480994790680117,0.0,0.0,0.0,0.006485363098113306,0.0,0.0,0.025720500862084564,1310
