1

n,environment,I0,I0p,a,b,bp,h,s,m,ma,size
0,1,-0.5218202085796534,0.7067671469788275,0.0,0.0,0.0,0.0,0.021056727138682247,0.0,0.0,0.46719254239355495,5000
1,1,-0.5215964748896686,0.7068012426538703,0.5520897730229616,0.0,0.0,0.0,0.020964981193553812,0.0,0.0,0.46672749503070826,5000
2,1,-0.521217480899597,0.7065333081489172,0.5489758192607719,0.0,4.491348058323309e-06,4.599280934113336e-06,0.0209131242648123,0.0,0.0,0.46442742243359814,4905
3,1,-0.5208848745109755,0.7065150508013435,0.5480881861246971,0.0,4.632056817930158e-06,0.0,0.02092606710705311,0.0,0.0,0.46235129785512163,4756
4,1,-0.5208802852060371,0.7065197870626164,0.5498619514697174,0.0,9.780271798479835e-06,0.0,0.0208343313147966,0.0,0.0,0.4612720585942229,4505
5,1,-0.520797962551217,0.7064308448379516,0.5518901920469429,0.0,-4.643862035391085e-06,0.0,0.020858308800599506,0.0,0.0,0.45988973909278374,4268
6,1,-0.5205979671519343,0.7063799065715383,0.555686210140373,2.2198592228851215e-05,1.0604121408460087e-05,0.0,0.02091403654255582,0.0,0.0,0.45978347137857,4155
7,1,-0.5200726221838251,0.706112372419671,0.55923174124883,0.0,5.701361859750474e-06,0.0,0.02092972547736254,0.0,0.0,0.45899472729289115,3864
8,1,-0.5198630536279957,0.7062559437455267,0.5644211896089659,0.0,0.0,0.0,0.0209501044575955,0.0,0.0,0.4596127990131601,3577
9,1,-0.5197827504869207,0.7064220630228595,0.5699496179940705,0.0,0.0,0.0,0.020958752726260212,0.0,0.0,0.4582286558179803,3373
10,1,-0.5195266197003958,0.7064173779219817,0.5756557643340854,0.0,0.0,0.0,0.021151826426826958,0.0,0.0,0.4581791732174864,3179
11,1,-0.5193513733523906,0.7063505664268246,0.5813508798363959,0.0,0.0,0.0,0.021071813959844598,0.0,0.0,0.4576205433553555,2864
12,1,-0.5190965610623476,0.7062128086096252,0.5871951477593579,0.0,2.3688085243421484e-05,0.0,0.02096384777143968,0.0,0.0,0.45753823623944895,2590
13,1,-0.5190663494331003,0.7065410269033008,0.593288681060915,0.0,0.0,0.0,0.020989607118353237,0.0,0.0,0.4575421530730907,2321
14,1,-0.5188718762028071,0.7066334021573435,0.5992712240118021,0.0,0.0,0.0,0.02092831890216799,0.0,0.0,0.45742221962856466,2105
15,1,-0.5184606091983955,0.7065407945889649,0.6050564788605427,0.0,0.0,0.0,0.0208348553752906,0.0,0.0,0.45835829241178644,1895
16,1,-0.5180271518605707,0.7064909819541384,0.610841824472955,0.0,0.0,0.0,0.020967510930908054,0.0,0.0,0.45858663881597755,1656
17,1,-0.5180329990277348,0.7062433229527926,0.6171304339003918,0.0,0.0,0.0,0.02119634580409681,0.0,0.0,0.4587893340426034,1482
18,1,-0.5177623970501499,0.7062126488690281,0.6230993329824241,0.0,0.0,0.0,0.021179895515388528,0.0,0.0,0.4596003195405739,1310
19,1,-0.5176289352855507,0.7063553238706317,0.6290984456249775,0.0,0.0,0.0,0.020875036348487388,0.0,0.0,0.4594724705385616,1153
20,1,-0.5174671901885066,0.7060079600055014,0.635090447077454,0.0,0.0,0.0,0.020897288302347966,0.0,0.0,0.46021914460137137,977
21,1,-0.517216240750966,0.7064191512036363,0.6409463128921777,0.0,0.0,0.0,0.020681469406792316,0.0,0.0,0.46066468448349335,795
22,1,-0.5179846730504227,0.7067917171559933,0.6477829674548033,0.0,0.0,-1.1280964869103355e-05,0.02058733441637656,0.0,0.0,0.4623231270139672,668
23,1,-0.5174000656830918,0.7066421634024542,0.6536557417028646,0.0,0.0,0.0,0.020637494062418226,0.0,0.0,0.4610785705541019,564
24,1,-0.5161435547428261,0.7071712435082008,0.658698563155858,0.0,0.0,0.0,0.02098157044912127,0.0,0.0,0.45857218615585105,444
25,1,-0.5167649855064312,0.7073001488558187,0.6657480799174923,0.0,0.0,0.0,0.020693214012829374,0.0,0.0,0.45851804727204015,398
26,1,-0.517428699858523,0.7066742057090726,0.6726218759357908,0.0,0.0,0.0,0.02106059694499682,0.0,0.0,0.4552148784055713,289
27,1,-0.5186539762323277,0.705858041050967,0.6800511072148877,0.0,0.0,0.0,0.021027146777511933,0.0,0.0,0.45712327949682735,217
28,1,-0.5162325227771903,0.705508399124394,0.6838272369827221,0.0,0.0,0.0,0.021112766105629652,0.0,0.0,0.4575986256221039,161
29,1,-0.519028749035384,0.7041655007074302,0.6928144301114844,0.0,0.0,0.0,0.021141864534912604,0.0,0.0,0.45426530685732,145
30,1,-0.5184846522680367,0.7039313586379994,0.6984544394536402,0.0,0.0,0.0,0.021736745530690348,0.0,0.0,0.4542007505081965,89
31,1,-0.5186883522168702,0.7028366042018849,0.7048351406128807,0.0,0.0,0.0,0.02204852823711765,0.0,0.0,0.4534090231043887,67
32,1,-0.5208950307499711,0.7007558722438822,0.7132114715999175,0.0,0.0,0.0,0.022900386739216835,0.0,0.0,0.4526737401109673,53
33,1,-0.5232030906261766,0.6998551209400005,0.7216815916063287,0.0,0.0,0.0,0.022372799213691362,0.0,0.0,0.4575330435399254,43
34,1,-0.519769677829231,0.7004664090974018,0.7244024033481634,0.0,0.0,0.0,0.021927161593932338,0.0,0.0,0.4586235312280932,23
35,1,-0.518256568126972,0.7024728204363683,0.7290354396351245,0.0,0.0,0.0,0.02079994308143101,0.0,0.0,0.45335324766711504,19
36,1,-0.5199243036331312,0.7009692614561966,0.7368409999415128,0.0,0.0,0.0,0.02033320553380257,0.0,0.0,0.4483334292020797,14
37,1,-0.5195001595007515,0.707477480116958,0.7425461171096677,0.0,0.0,0.0,0.019193387298834224,0.0,0.0,0.43899183773522404,6
38,1,-0.5190589617114145,0.7075128830454713,0.7482253751483197,0.0,0.0,0.0,0.018698094579243808,0.0,0.0,0.43657370132396583,8
39,1,-0.5177704738239577,0.7053731843833941,0.7530482959913002,0.0,0.0,0.0,0.01786167233123785,0.0,0.0,0.44069902225169444,6
40,1,-0.5181937254455227,0.6988866887374298,0.7595736679776883,0.0,0.0,0.0,0.012922896887230277,0.0,0.0,0.45344599946515524,2
41,1,-0.5181937254455227,0.6988866887374298,0.765666259075689,0.0,0.0,0.0,0.012922896887230277,0.0,0.0,0.45344599946515524,1
