1

n,environment,I0,I0p,a,b,bp,h,s,m,ma,size
0,1,0.0102680843519453,0.008766208599407478,0.0,0.0,0.0,0.0,0.00489320413248885,0.0,0.0,0.03375330047570082,5000
1,1,0.01026820140951548,0.009043352422381683,0.06991162532273695,0.0004867637823368451,0.0,0.0,0.0051864086349549116,0.0,0.0,0.033641104354147286,5000
2,1,0.010488681950837572,0.009255723090347999,0.05810280819217287,0.0,0.0,0.0,0.005358937509459158,0.0,0.0,0.03267726219161978,4797
3,1,0.010886666963715314,0.00956932959662172,0.04760574589202742,0.0,0.0,0.0008697029922758625,0.005581198864877902,0.0,0.0,0.03123948235390003,4608
4,1,0.010905131103976493,0.01000968632911643,0.03891686076705033,0.0001442506044353316,0.0,0.000884610506473157,0.005732164585731345,0.0,0.0,0.03012915853957598,4454
5,1,0.01174183822036424,0.010085704992350269,0.03182241414916952,0.00014899253452610486,0.0,0.0018434147852131996,0.006053398432728049,0.0,0.0,0.02913076764523356,4175
6,1,0.013138375436766037,0.010251583405084965,0.027842277721999,0.0,0.0011524445965880202,0.0,0.006091259688334221,0.0,0.0,0.02872604588214447,3919
7,1,0.01239555782961948,0.009997157559438146,0.023666273592470328,0.0,0.001167699863153218,0.0,0.006350851835484774,0.0,0.0,0.02830072792468721,3715
8,1,0.013389298775373145,0.010186178757447277,0.02038027099714365,0.0,0.0,0.0,0.006649787419694206,0.0,0.0,0.027722853284491738,3474
9,1,0.013480958680533815,0.009556490406994288,0.018461767309542017,0.0,0.0,0.0,0.006655546779838055,0.0,0.0,0.027837153475254447,3318
10,1,0.013417539461556225,0.009329553427410426,0.016786758299793557,0.0,0.0,0.0,0.0070334985953934325,0.0,0.0,0.028451123469163647,3039
11,1,0.014132663708010123,0.009722003713012782,0.01607103266917896,0.0,0.0,0.0,0.007303744233924859,0.0,0.0,0.02822865572814035,2909
12,1,0.014338203094160815,0.009820728563890333,0.01606770307498639,0.0,0.0,0.0,0.007130634767855842,0.0,0.0,0.0284928618088897,2677
13,1,0.014653042404389287,0.010019178933115977,0.015723360651056867,0.0,0.0,0.0,0.00724925430189202,0.0,0.0,0.02932753492607656,2356
14,1,0.015805240535584904,0.010289844647191574,0.01632392717163381,0.0,0.0008656090227940028,0.0,0.007742274196276669,0.0,0.0,0.02919172227086553,2096
15,1,0.016724084121595668,0.010722121036260131,0.016855902621553995,0.0,0.0,0.0,0.008197540907897514,0.0,0.0,0.028781407955359783,1956
16,1,0.01557429667119065,0.011301323208196863,0.015485556743139083,0.0,0.0,0.0,0.007944728105925546,0.0,0.0,0.028751371524336284,1660
17,1,0.016113627154769026,0.011131298139428373,0.016011957456412543,0.0,0.0,0.0005121419067576676,0.0087676791761712,0.0,0.0,0.028699683954327135,1456
18,1,0.01561134490643551,0.011140560215060802,0.01571543345114519,0.0,0.0,0.0007964755630274104,0.007881267149821278,0.0,0.0,0.02947316400968757,1203
19,1,0.01674818196586168,0.011980596911841227,0.01727968541743236,0.0,0.0,0.0006062660202772345,0.007307794075879115,0.0,0.0,0.029337449196103142,1039
20,1,0.016429577404817704,0.011465156126996232,0.017267320724722864,0.0,0.0,0.0,0.006616956545427393,0.0,0.0,0.029311277481299948,835
21,1,0.017301520633716903,0.01423043412248734,0.01937502888825665,0.0,0.0,0.0,0.007324110908465212,0.0,0.0,0.031049772666042055,753
22,1,0.018623300469735697,0.01344818257338892,0.022456287995191976,0.0,0.0,0.0,0.006793325170766935,0.0,0.0,0.030975859006989466,622
23,1,0.020557404485092336,0.012383242546015567,0.025381020085842806,0.0,0.0,0.0,0.006595683245048609,0.0,0.0,0.030552500398465757,525
24,1,0.019346304359223465,0.012243900519845299,0.02910507996445795,0.0,0.0,0.0,0.0049370318042562585,0.0,0.0,0.03277525633577583,428
25,1,0.02163210911175112,0.013365647029976958,0.033209070124325266,0.0,0.0,0.0,0.004907978793945925,0.0,0.0,0.033735447274378536,357
26,1,0.02057897393245389,0.013238203999883368,0.037613063395960177,0.0,0.0,0.0,0.005268765511844837,0.0,0.0,0.03577752166996765,294
27,1,0.018830830400501604,0.01376834792739827,0.041297563100196624,0.0,0.0,0.0,0.005369048892937098,0.0,0.0,0.03463458258934215,228
28,1,0.02115163989784673,0.013742353765079566,0.04308094049536842,0.0,0.0,0.0,0.005710080695061784,0.0,0.0,0.033732435943209946,204
29,1,0.017411756196490158,0.013553811220500263,0.049178056781208256,0.0,0.0,0.0,0.005737743376167024,0.0,0.0,0.035855905089943844,187
30,1,0.017656397685491928,0.012932953066880179,0.05968264880320928,0.0,0.0,0.0,0.005795810974426095,0.0,0.0,0.037416276063269784,152
31,1,0.018591652973095202,0.016357030178598745,0.06879190002720563,0.0,0.0,0.0,0.0055703388654847405,0.0,0.0,0.04033575447982731,125
32,1,0.01606624409454988,0.017481847863745223,0.07632350208399456,0.0,0.0,0.0,0.005023980932270928,0.0,0.0,0.04236588421481912,104
33,1,0.013224070892982963,0.01596541606616469,0.0929186447175354,0.0,0.0,0.0,0.00470153493869885,0.0,0.0,0.04781099874171622,88
34,1,0.012020931068609754,0.014294184320192629,0.10078887073559989,0.0,0.0,0.0,0.004567014761810828,0.0,0.0,0.04639514710379334,66
35,1,0.012633899006360973,0.010884015038147928,0.11170793780994469,0.0,0.0,0.0,0.003754702117977169,0.0,0.0,0.04498578098059991,40
36,1,0.010347691871012534,0.009979070865216485,0.11910751256262134,0.0,0.0,0.0,0.003440575121847927,0.0,0.0,0.04698685533958757,30
37,1,0.005666941709051378,0.009253829122965846,0.12627238871668553,0.0,0.0,0.0162306709045493,0.0032783650896874602,0.0,0.0,0.04458982704487919,34
38,1,0.005538217357680963,0.011913526565837098,0.1286707251065637,0.0,0.0,0.016997892708481628,0.003262387182119819,0.0,0.0,0.041762315114491716,31
39,1,0.0055032957799209465,0.011183017488023207,0.13146377250505142,0.0,0.0,0.01892805225309846,0.002892657135689235,0.0,0.0,0.03405073307974595,25
40,1,0.005374514577652397,0.006564635944741681,0.1205405855599583,0.0,0.0,0.0,0.002550885252871175,0.0,0.0,0.03156285786627405,19
41,1,0.004271595794528699,0.004679773244924388,0.1358764582922719,0.0,0.0,0.0,0.003665869538474253,0.0,0.0,0.03241054760216708,16
42,1,0.004757367754077134,0.005644232959975938,0.09292876418136393,0.0,0.0,0.0,0.0008809758141840691,0.0,0.0,0.015419825798277833,11
43,1,0.004216955803004122,0.005003077786803309,0.08561859963531503,0.0,0.0,0.0,0.0007809015960025275,0.0,0.0,0.013668214702475593,14
44,1,0.003719005448166532,0.004412299871264332,0.11010232510102659,0.0,0.0,0.0,0.0006886904738120387,0.0,0.0,0.012054232322995701,18
45,1,0.0062001651874816635,0.007355995692888787,0.15242831682020025,0.0,0.0,0.0,0.008268293711935633,0.0,0.0,0.020096295273700177,17
46,1,0.00538935090705123,0.00639402997516546,0.12182511779400526,0.0,0.0,0.0,0.0009980073117521976,0.0,0.0,0.01746824219786251,16
47,1,2.27269898775599e-16,0.011333656789393807,0.012105326901794274,0.0,0.0,0.011702849285901325,0.0,0.0,0.0,1.136349493877995e-16,22
48,1,4.519498061120574e-16,0.009871482921186435,0.10223000979241278,0.0,0.0,0.0,0.0,0.0,0.0,1.1298745152801436e-16,29
49,1,4.507676178300744e-16,2.253838089150372e-16,1.690378566862779e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.126919044575186e-16,34
50,1,5.616811079968559e-16,3.3700866479811355e-16,0.10840566458523755,0.0,0.0,0.0,0.0,0.0,0.0,1.123362215993712e-16,43
51,1,5.607473066727768e-16,0.0,0.08561691035258107,0.0,0.0,0.0,0.0,0.0,0.0,1.1214946133455537e-16,50
52,1,6.720551206885687e-16,3.3602756034428434e-16,0.11454438640246298,0.0,0.0,0.0,0.0,0.0,0.0,1.1200918678142812e-16,57
53,1,0.011291719221226022,8.945000540660514e-16,0.11760048927373169,0.0,0.0,0.0,0.0,0.0,0.0,1.1181250675825643e-16,71
54,1,3.3502039573587e-16,1.2284081176981902e-15,0.07099039630571317,0.0,0.0,0.0,0.0,0.0,0.0,1.1167346524529e-16,86
55,1,6.695586898685102e-16,1.4507104947151054e-15,0.09549231810060953,0.0,0.0,0.0,0.0,0.0,0.0,1.1159311497808504e-16,98
56,1,1.2256943229770812e-15,1.894254862782762e-15,0.10069720455514837,0.0,0.009636150189842865,0.0,0.0,0.0,0.0,1.1142675663428012e-16,138
57,1,1.4477104322013954e-15,2.0045221368942397e-15,0.1088561050324484,0.0,0.008839367281740524,0.0,0.0,0.0,0.0,1.1136234093856888e-16,164
58,1,1.669513551129383e-15,2.114717164763885e-15,0.08817408806431504,0.0,0.011291435562439818,0.0,0.0,0.0,0.0,0.00698321015110959,200
59,1,1.7805414313930144e-15,2.225676789241268e-15,0.0800313160393067,0.0,0.007756276842184911,0.0,0.00011091153885425146,0.0,0.0,0.009547036939043449,213
60,1,0.0015195296069480861,2.3358303168952725e-15,0.07307977842264556,0.0,0.01026818054174356,0.0,0.0,0.0,0.0,0.012346661677401454,268
61,1,0.002087206316835062,2.4461774346196688e-15,0.0895805199138399,0.0,0.006212609574900143,0.001390581283165867,0.00381139168036598,0.0,0.0,0.009728235849967001,332
62,1,0.002249618716168701,0.0033203600906556896,0.03946562626579619,0.0,0.0,0.002167336147102473,0.003438131963893024,0.0,0.0,0.008782430554876045,408
63,1,0.002624369463820929,0.0039108309084961625,0.08797610955190852,0.0,0.0,0.0023575560877954907,0.003241501901710633,0.0,0.0,0.010262282280611806,459
64,1,0.0015136666528836292,0.0034723047426743875,0.0898806567453424,0.00040602136160743785,0.0,0.002095124221977954,0.002878665024355961,0.0,0.0,0.008669929787839287,582
65,1,0.0033632656572576878,0.004137658569829211,0.09088063861333795,0.0003637821390839675,0.004569042527355126,0.0025167222798061274,0.0025791916861726293,0.0,0.0,0.005796472397027428,725
66,1,0.003022643504744742,0.005644379285361685,0.10098067486935065,0.00032206201756211595,0.006073025339169028,0.0025187003892630172,0.002283398740300768,0.0,0.0,0.0022973792623080832,925
67,1,0.0017316519745728665,0.004155351957855232,0.09939067826930546,0.0016052881579576113,0.005867622452482285,0.001907854918677731,0.003314262509906099,0.0,0.0,0.0031551908968724647,1218
68,1,0.002714341065278901,0.005303290331311954,0.0950294793197366,0.0018460513455782308,0.005054304603804831,0.0019340503875272576,0.004076279092486029,0.0,0.0,0.0011408492080778102,1608
69,1,0.0019929212184047105,0.005705756588429245,0.09615871077823124,0.0018609452083766438,0.005536950341069145,0.004047336729039642,0.0032477023715471454,0.0,0.0,0.001684188080139299,2155
70,1,0.0021157762239744325,0.006523352644925156,0.08947698000870306,0.0019027818800744839,0.005503056768470528,0.006229611107945826,0.003791725249934753,0.0,0.0,0.002473918665407604,2862
71,1,0.002380787832132143,0.007201935442936206,0.09690239493729856,0.0016937351252139373,0.0051379617798769485,0.005224564300433784,0.004274320810240511,0.0,0.0,0.0021920702841859282,3906
72,1,0.0026740613444587594,0.007884875285274253,0.1090765020023191,0.002113588240109063,0.00494642800419869,0.0046263139099564496,0.004312156018577459,0.0,0.0,0.002970267359650817,5000
73,1,0.0029253188049922743,0.006521928451636222,0.11471717480636558,0.0023166410850693764,0.004284311931581712,0.004423063545679309,0.004285874586170001,0.0,0.0,0.0026235048927772038,5000
74,1,0.003114691763223726,0.0084141358278345,0.10978311010018788,0.002217429007255607,0.004114805406705622,0.004782242382806071,0.0038679807301868923,0.0,0.0,0.0028965383107142292,5000
75,1,0.003124662669742901,0.008490847913728672,0.10483580853434515,0.002648319859600832,0.004719609029263425,0.0045265781926862895,0.003897329690539762,0.0,0.0,0.003259109168611708,5000
76,1,0.002735558058974281,0.008189477146003116,0.10404696248835267,0.0031014426393992946,0.004303135288980015,0.005601431789572368,0.004017763419564233,0.0,0.0,0.0028523335397936797,5000
77,1,0.0032024926931459785,0.00879504853698012,0.11227245969622404,0.003554556287298782,0.005017634975042986,0.005890939301876432,0.0038706318455926647,0.0,0.0,0.0028441767094244735,5000
78,1,0.005056295583175247,0.00892679749790149,0.10936681604591024,0.0038583882385530167,0.004829721532628723,0.004976343277057919,0.004165822507747776,0.0,0.0,0.0024611773990994945,5000
79,1,0.006157973995510249,0.009079649943914568,0.11613507377805418,0.003906920188289764,0.005984706752236547,0.0049114661236641325,0.004171834044641326,0.0,0.0,0.0020438299307022323,5000
80,1,0.005999044296933361,0.009333841039756699,0.12024614641322358,0.0038227497373390274,0.0065189356369777345,0.004964746529766816,0.0036746783923957585,0.0,0.0,0.0031068140645231137,5000
81,1,0.005880329524387381,0.010171688040587273,0.12204600355783553,0.00378928985151184,0.007632087264551329,0.004533761037087819,0.003631228282330004,0.0,0.0,0.0034030492390819092,5000
82,1,0.006643725872361035,0.011164400227502345,0.12147580975096141,0.003699847260107993,0.007922831629737162,0.0042240596390887486,0.004572954089091685,0.0,0.0,0.0023492965662133387,5000
83,1,0.007160001412073116,0.010729439425424663,0.11960943289739986,0.003527572671894492,0.007900080785573074,0.005096813020441975,0.003915929148909717,0.0,0.0,0.0029854614790739598,5000
84,1,0.00720041178383131,0.010444333361372944,0.1302874713824485,0.002594403840875325,0.007838500004310838,0.005753193506295336,0.0034046462974572918,0.0,0.0,0.002569109735250957,5000
85,1,0.006737003463553005,0.011146807351707375,0.12181771827106999,0.0022123413865401905,0.008430768147928728,0.005763736769847208,0.003162897985846778,0.0,0.0,0.003052694161903215,5000
86,1,0.007640828919230142,0.011262951804834331,0.12496984861149106,0.002485397195267016,0.009594509702368357,0.006366440325361958,0.003512096519277655,0.0,0.0,0.0030474530519562066,5000
87,1,0.008006120522204013,0.011831228687169206,0.12768098660564564,0.0023899818329829567,0.010138980670744905,0.006108572018494786,0.0029533538870128795,0.0,0.0,0.0031953315475008724,5000
88,1,0.008633368535448632,0.013094092596726949,0.1266281117786802,0.0025531246239702903,0.010447478129536697,0.006169199245669815,0.0031249248928307415,0.0,0.0,0.0038453394857956916,5000
89,1,0.00870630183422802,0.013910396687450472,0.14148728285973516,0.002924051167865795,0.011013421892463026,0.00563605534615657,0.0029108896853278494,0.0,0.0,0.005604846694989076,5000
90,1,0.00818573314589401,0.013715972072794005,0.14084693730959988,0.00264974756615707,0.009911865536552782,0.005406696997086831,0.0031506752476114426,0.0,0.0,0.006630529237394014,5000
91,1,0.008266949829463344,0.014631893782088306,0.14011833831624304,0.0027905961844038214,0.009936042285514644,0.006360204889213428,0.003195908613149279,0.0,0.0,0.007099878840398596,5000
92,1,0.009046602232693582,0.016677235623150377,0.13366000769101147,0.0023651220499496545,0.01042024631461792,0.0072394801710296795,0.003010519843150219,0.0,0.0,0.00812844112768839,5000
93,1,0.01001086354842878,0.018158519326305207,0.14014924368698012,0.0022788753259468868,0.009903369131351768,0.00782115578847217,0.0036715437608535657,0.0,0.0,0.007793659338000828,5000
94,1,0.00992524147806451,0.020374073514474407,0.13586780555134315,0.002789549854329457,0.010722377797714906,0.00817710983927821,0.003676507168242353,0.0,0.0,0.007779942979936788,5000
95,1,0.009421266571852733,0.021092422737443623,0.1367177107847606,0.0033335743666536508,0.01007079881164956,0.007527385145936877,0.0045137472748322145,0.0,0.0,0.007063950809806187,5000
96,1,0.010047455957487801,0.02234149856003932,0.14577640098469213,0.0030184972889490892,0.009651909019213707,0.008413168053504103,0.0038111896690394952,0.0,0.0,0.006857495298765749,5000
97,1,0.009738453893930871,0.023418148493380562,0.1527016066233354,0.0031931486291449456,0.00999363909566112,0.008457532746159332,0.00417952083715447,0.0,0.0,0.006685002627851988,5000
98,1,0.010226217607667416,0.025792001754141498,0.13738818805544337,0.002805020161811792,0.01017451624166949,0.009576085107465734,0.004535010434756149,0.0,0.0,0.006516158115258577,5000
99,1,0.01074284369839684,0.027252326367312556,0.15681450162302302,0.0029556268489914933,0.01029153626434361,0.010268014892086199,0.005094552283823968,0.0,0.0,0.006765251085619528,5000
100,1,0.010536426147335003,0.029109003008789967,0.15730290898027655,0.0032900921978609486,0.009600875780586163,0.01011415584898677,0.004729386496453072,0.0,0.0,0.005995646333552211,5000
101,1,0.010649127553221484,0.030934319888894418,0.1424758025565486,0.003842360665818514,0.010300397491876178,0.010771809394944952,0.00564131752301476,0.0,0.0,0.006720861191780448,5000
102,1,0.01018583514237874,0.03298231585413841,0.17870436655117572,0.004007693420073512,0.010983010482340592,0.010345911871570317,0.005419981757390979,0.0,0.0,0.006177412927460289,5000
103,1,0.010198014759514255,0.03438446579728863,0.1587070122798059,0.0036578778320717847,0.011023636353976901,0.010183440068847718,0.0052742747517808665,0.0,0.0,0.0061018907182240735,5000
104,1,0.010538741504650485,0.03612478098606481,0.15613678804549208,0.0037628828714969757,0.011808323321151852,0.011118804131032495,0.004825681716115067,0.0,0.0,0.0068982978045081,5000
105,1,0.010735048000234481,0.037026161848973664,0.16382919455365827,0.00388886420382608,0.011446878039512325,0.012146276376159134,0.00508124352220976,0.0,0.0,0.006432314215928113,5000
106,1,0.010383230037098486,0.03799891329005972,0.15381147678576143,0.004330964447754296,0.010571089251116817,0.012604393022932892,0.005150401230441707,0.0,0.0,0.006953113226925683,5000
107,1,0.009226381031368575,0.039463681520741825,0.16731581485534516,0.004004613452323686,0.009490311285826355,0.013580148642308673,0.005599743300131392,0.0,0.0,0.006794445230030884,5000
108,1,0.00893702422083703,0.04141310571064223,0.1770737405293866,0.00458772623964793,0.009413760984677014,0.014345148908623989,0.005606634073105908,0.0,0.0,0.007316263767418805,5000
109,1,0.008294101577936218,0.042621348244355074,0.1540360641788904,0.004895368965521744,0.010198431476180377,0.014863123533101654,0.005839519558834569,0.0,0.0,0.006901618439178669,5000
