1

n,environment,I0,I0p,a,b,bp,h,s,m,ma,size
0,1,0.010059866711940882,0.008720590299964514,0.0,0.0,0.0,0.0,0.00492853847181452,0.0,0.0,0.03504567170432339,5000
1,1,0.010147131095839293,0.00882063485425304,0.07088051427585458,0.0,0.0,0.0,0.005629321606055649,0.0,0.0,0.03481886049266005,5000
2,1,0.010198552852382244,0.008893226563610877,0.05905141651754604,0.0,0.0003351595436714042,0.0,0.005810744220773487,0.0,0.0,0.03356859775870466,4748
3,1,0.010094636903955843,0.009021484340547784,0.04760754837102883,0.0,0.00022432701103464227,0.0,0.005639792970394971,0.0,0.0,0.03236652758157499,4605
4,1,0.010103353751740533,0.008959745013296326,0.03896176896863749,0.0,0.0,0.0,0.005720216581618232,0.0,0.0,0.031210648434187683,4391
5,1,0.009916327531983949,0.009124953749581076,0.032280783641532314,0.0,0.0,0.0004403389800664972,0.0056677527112977515,0.0,0.0,0.030134880968493778,4258
6,1,0.009876167653491311,0.008996261543660969,0.02612516975531004,0.0,0.0,0.0,0.006240424406496904,0.0,0.0,0.029591199413714738,4003
7,1,0.010166662413977177,0.00884228089573295,0.021805204188008756,0.0,0.0010464929371547702,0.0,0.0062292536123593825,0.0,0.0,0.029303883381769247,3737
8,1,0.01073807898097668,0.009066565079965517,0.018362440878786142,0.0,0.0010824268528695127,0.0,0.006194116749504317,0.0,0.0,0.028856449037241976,3493
9,1,0.010409292005828834,0.009008852458677786,0.015288613132273069,0.0,0.0,0.0,0.006460810037854185,0.0,0.0,0.028330693058690494,3223
10,1,0.01081808614187841,0.009016047153471813,0.014325937595106154,0.0,0.0,0.0,0.006686620121841912,0.0,0.0,0.028017647356652277,2970
11,1,0.011069459115303597,0.008880453543955643,0.013384117142713549,0.0,0.0,0.0,0.007226964047219741,0.0,0.0,0.0278134867850592,2777
12,1,0.010733984425010728,0.009083492694575772,0.012139732211337967,0.0,0.0,0.0,0.006732364769177898,0.0,0.0,0.02679769093710305,2488
13,1,0.011242956047204794,0.00920950506921277,0.011896310857652576,0.0,0.0,0.0,0.006327268400469393,0.0,0.0,0.02646732593267688,2207
14,1,0.01084871289173959,0.009016748577765082,0.011151693689521918,0.0,0.0,0.0,0.007628194561166039,0.0,0.0,0.027788298479445337,2012
15,1,0.010627507986530128,0.009383180060183877,0.010634854043227731,0.0,0.0,0.0,0.006938410880646413,0.0,0.0,0.028007461263934063,1770
16,1,0.010493957285383639,0.009255870138514125,0.010395512148112903,0.0,0.0,0.0,0.006495925211204005,0.0,0.0,0.029016872569100804,1458
17,1,0.010490975562211763,0.009660973930945326,0.010417155824195152,0.0,0.0,0.0,0.006352231675450798,0.0,0.0,0.027914502851187486,1196
18,1,0.010267919648259164,0.009241506235617775,0.010390505531517505,0.0,0.0,0.0,0.006645642413489036,0.0,0.0,0.028600838304184178,1027
19,1,0.010431607262399292,0.010592654212180346,0.010884749620076791,0.0,0.0,0.0,0.007199476015484441,0.0,0.0,0.029016266340055902,894
20,1,0.010535411331944494,0.012205343271001154,0.011176162953989063,0.0,0.0,0.0,0.00631947590779122,0.0,0.0,0.02867053749951377,770
21,1,0.011286649110426946,0.012201314346834665,0.012911662727431526,0.0,0.0,0.0,0.006160850411272973,0.0,0.0,0.03038942332932037,658
22,1,0.011623902772160178,0.011897864116151218,0.013711512754061022,0.0,0.0,0.0,0.006429864900484234,0.0,0.0,0.029850803762831016,499
23,1,0.013102622779735206,0.012377168348072119,0.016622284667643216,0.0,0.0,0.0,0.00722809110970478,0.0,0.0,0.03206015265993693,384
24,1,0.012844346731920525,0.008110837830894703,0.017300898950198238,0.0,0.0,0.0,0.007729061296805598,0.0,0.0,0.03077188064519946,319
25,1,0.013598624886257247,0.006766642805341223,0.02082319580904815,0.0,0.0,0.0,0.007365367591687219,0.0,0.0,0.03291163563061812,252
26,1,0.013395465573526876,0.006673183931989575,0.026475246888591212,0.0,0.0,0.0,0.006682571936217277,0.0,0.0,0.033874406947571205,199
27,1,0.01460373728996114,0.006190391469659435,0.029012230295105978,0.0,0.0,0.0,0.005133359833567846,0.0,0.0,0.03167751532781083,129
28,1,0.015742369685681767,0.006707689851449597,0.020931848992942845,0.0,0.0,0.0,0.005021051465725384,0.0,0.0,0.028129007215515426,108
29,1,0.01729700809214045,0.006005183559279685,0.02429680948201601,0.0,0.0,0.0,0.004980742617257916,0.0,0.0,0.02933370732199837,81
30,1,0.01527567971944469,0.0051387361493849025,0.03344242243464715,0.0,0.0,0.0,0.005560221840293108,0.0,0.0,0.028813391728562822,63
31,1,0.016137495191882813,0.004964655759972767,0.05432060685991469,0.0,0.0,0.0,0.005478904998830436,0.0,0.0,0.03345317423121146,56
32,1,0.018742829289088197,0.004498795683396113,0.07173486387036271,0.0,0.0,0.0,0.005787171072434849,0.0,0.0,0.037075918202524545,39
33,1,0.02075459970347475,0.004123909459892097,0.07844809415485277,0.0,0.0,0.0,0.005610095142318583,0.0,0.0,0.038947806431862235,31
34,1,0.0144569165083543,0.003828275528369088,0.1005789867300647,0.0,0.0,0.0,0.0072951193023692105,0.0,0.0,0.04150694677785579,19
35,1,0.005401765948474035,0.0043615107712734885,0.11878671679821833,0.0,0.0,0.0,0.007194609901490384,0.0,0.0,0.03713881611087336,17
36,1,0.006009478532994451,0.00431444722466716,0.1250323014657568,0.0,0.0,0.0,0.007558425999424674,0.0,0.0,0.03703303520279693,16
37,1,0.004743054659259771,0.003990397597239206,0.12614291375656764,0.0,0.0,0.0,0.009056365371379974,0.0,0.0,0.02455324389431519,15
38,1,0.005691191904805897,0.004046203669378348,0.13915185975737843,0.0,0.0,0.0,0.0074086195730991,0.0,0.0,0.04053742898262835,8
39,1,0.0021886360454852856,0.0023675644754435742,0.10048983294301607,0.0,0.0,0.0,0.004089185595862279,0.0,0.0,0.031722623945667626,8
40,1,0.0,0.0,6.080941944488117e-17,0.0,0.0,0.0,3.800588715305073e-18,0.0,0.0,1.2161883888976234e-16,6
41,1,1.1702778228589004e-16,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1702778228589004e-16,10
42,1,0.0013937245430450107,2.293266818639604e-16,0.08174340300928243,0.0,0.0,0.0,7.166458808248763e-18,0.0,0.0,1.146633409319802e-16,16
43,1,0.0016808950437781213,2.3288234633381846e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1644117316690923e-16,11
