1

n,environment,I0,I0p,a,b,bp,h,s,m,ma,size
0,1,-0.5221323044644198,0.7072015532483007,0.0,0.0,0.0,0.0,0.020896579846228162,0.0,0.0,0.4671849921467972,5000
1,1,-0.5222395769238141,0.7069675010857386,0.5524379564902494,0.0,0.0,0.0,0.02090555203438141,0.0,0.0,0.4664376623662525,5000
2,1,-0.5221774391386775,0.7067271900572915,0.5480436504744522,0.0,-1.2551464794652277e-05,-5.947427294126436e-06,0.020843565017943832,0.0,0.0,0.46301115292048706,4725
3,1,-0.5218531911016442,0.7065278847526482,0.5474160326585018,1.3409638032467664e-05,0.0,-1.3229195414610718e-05,0.02102787191110456,0.0,0.0,0.4614231391783249,4469
4,1,-0.5218978080821661,0.7066367555516969,0.5493141696462048,8.009325525828675e-06,0.0,-5.476727587577147e-05,0.02086705845113205,0.0,0.0,0.460324351240499,4318
5,1,-0.5219427154192121,0.7066027613095359,0.5529802185714073,0.0,0.0,-1.4006461574957427e-05,0.02072315065878957,0.0,0.0,0.4592118461060607,4221
6,1,-0.5215512143076771,0.7066380391349006,0.5566818022039308,0.0,0.0,0.0,0.020667042121973733,0.0,0.0,0.45753090776653016,3976
7,1,-0.5215342520295786,0.7065285569579361,0.5609445265760572,0.0,-3.661568743914768e-06,0.0,0.020779055837502884,0.0,0.0,0.4562468626926041,3763
8,1,-0.5212794722360536,0.7064043143863199,0.5656130529880986,0.0,-3.938960315423463e-06,0.0,0.02069785094118421,0.0,0.0,0.45525450047085325,3498
9,1,-0.5213463126166171,0.7064547231770834,0.5715030970587383,0.0,-4.160170043282389e-06,0.0,0.020781100305141176,0.0,0.0,0.4550200301716353,3312
10,1,-0.5211782096962359,0.7064656485595218,0.5774415094923131,0.0,-4.40066534121727e-06,2.6335315718209864e-05,0.020809801886901205,0.0,0.0,0.45529815600925955,3131
11,1,-0.5209272536629957,0.7066095254483346,0.583218901826168,0.0,-9.568391099549495e-06,1.9006266355862344e-05,0.02079976850665539,0.0,0.0,0.45445869262767447,2880
12,1,-0.5208412682615828,0.7063458940476623,0.5891098189302864,0.0,-5.258963047080639e-06,2.0892384391176928e-05,0.020743925156239646,0.0,0.0,0.4539765234944808,2620
13,1,-0.5208015230621076,0.7062645911328136,0.595083482318584,0.0,0.0,2.2826541745155776e-05,0.020956675463975085,0.0,0.0,0.4529124820512382,2398
14,1,-0.5200069914439344,0.7059152705857377,0.6004273920155196,0.0,0.0,2.597913958466234e-05,0.021046533584430108,0.0,0.0,0.45369698516387813,2107
15,1,-0.5202085329505179,0.7056602068054018,0.6068255304946655,0.0,0.0,0.0,0.0211990132808031,0.0,0.0,0.4535236471085982,1890
16,1,-0.520528556587503,0.7056783264617101,0.6133499611137201,0.0,0.0,0.0,0.021339128702911974,0.0,0.0,0.45291419982849374,1617
17,1,-0.5205990318530378,0.7058261018034657,0.6196240649278906,0.0,0.0,0.0,0.021393018398957298,0.0,0.0,0.453455251136898,1496
18,1,-0.5200716473623942,0.7062456156153318,0.6253088666734836,0.0,0.0,0.0,0.02121238055016833,0.0,0.0,0.45510686052652477,1263
19,1,-0.5196554716652145,0.7061114141386248,0.6311972721596911,0.0,0.0,0.0,0.021298955076221322,0.0,0.0,0.4546584114273741,1133
20,1,-0.5191499056593863,0.706268552259112,0.6368740611477716,0.0,0.0,0.0,0.021513404320330665,0.0,0.0,0.4548465388840798,970
21,1,-0.5186611583564195,0.7064143488449849,0.642703679173741,0.0,0.0,0.0,0.02177998459097963,0.0,0.0,0.4550351854773266,782
22,1,-0.5185650438017625,0.7067547959885748,0.6488129160508929,0.0,0.0,0.0,0.021926271584137062,0.0,0.0,0.456225865609999,662
23,1,-0.5182746959754716,0.7072709598830622,0.6547194842696794,0.0,0.0,0.0,0.02167358466342085,0.0,0.0,0.45470312496612364,588
24,1,-0.517963879616596,0.7072666499943369,0.660584724415289,0.0,0.0,0.0,0.021756819233605493,0.0,0.0,0.4566737858980125,490
25,1,-0.5171322319459516,0.7063925823995082,0.6657060210654552,0.0,0.0,0.0,0.022726769914498825,0.0,0.0,0.45606914839956947,411
26,1,-0.5169297571065854,0.7070800847992085,0.6718312944992273,0.0,0.0,0.0,0.022521421391078978,0.0,0.0,0.4551096870053704,331
27,1,-0.5160869509775472,0.7070493140289948,0.6774840819601058,0.0,0.0,0.0,0.022822584993274376,0.0,0.0,0.4542749049653538,249
28,1,-0.5168282063713294,0.7062152148054189,0.6844229205768607,0.0,0.0,0.0,0.02191724980875359,0.0,0.0,0.45398537160560126,167
29,1,-0.5160855208786728,0.7044920374007586,0.6898712019547736,0.0,0.0,0.0,0.021917105026534996,0.0,0.0,0.45557536882562655,158
30,1,-0.5158624965449775,0.7034143521510204,0.6958322837305803,0.0,0.0,0.0,0.020810941110089746,0.0,0.0,0.4558278824502022,121
31,1,-0.5134949668190834,0.7027041417841181,0.6996417552150934,0.0,0.0,0.0,0.020689995220273993,0.0,0.0,0.4534784013375762,113
32,1,-0.5136439670535322,0.7012621236842912,0.7059604079034787,0.0,0.0,0.0,0.020256594277102073,0.0,0.0,0.4542805187520348,100
33,1,-0.5100695969361665,0.7009450866874664,0.7085480979163188,0.0,0.0,0.0,0.020077626068639012,0.0,0.0,0.45364642001799493,80
34,1,-0.509431711726813,0.7027096689961281,0.7140644372457453,0.0,0.0,0.0,0.02110214462438929,0.0,0.0,0.45659209138951157,55
35,1,-0.5075381720760966,0.7034106852063902,0.7183170435842495,0.0,0.0,0.0,0.020539915029462022,0.0,0.0,0.46117107774726035,39
36,1,-0.5095016106169981,0.7033841362038905,0.7264183069253795,0.0,0.0,0.0,0.022784308014838727,0.0,0.0,0.4638185314257352,24
