1

n,environment,I0,I0p,a,b,bp,h,s,m,ma,size
0,1,-0.5220608503449152,0.7069193852423044,0.0,0.0,0.0,0.0,0.020951387022680082,0.0,0.0,0.4677272290704587,5000
1,1,-0.522008212222958,0.7070759089592984,0.5519716504958098,3.4978513013312173e-06,0.0,0.0,0.021061381426466026,0.0,0.0,0.46715289030193025,5000
2,1,-0.521852484776307,0.706849680800111,0.547987794108934,0.0,7.686061535792145e-06,0.0,0.021152984679385624,0.0,0.0,0.46369111433349597,4783
3,1,-0.5218644432792304,0.7068276344295246,0.5478333839314493,0.0,2.8737191317082683e-05,0.0,0.021130321244392694,0.0,0.0,0.4620209716694641,4651
4,1,-0.5218403787300618,0.7067045445846482,0.5497908370105907,0.0,8.202238359146325e-06,0.0,0.020884614174536843,0.0,0.0,0.4608956358770105,4482
5,1,-0.5217504990058589,0.7066676934033933,0.5529735066817212,0.0,0.0,0.0,0.02087365897125104,0.0,0.0,0.46025887824243694,4274
6,1,-0.5213976225855071,0.7066503748124441,0.5570908552352868,0.0,0.0,0.0,0.02080085877240305,0.0,0.0,0.4588626769543963,4056
7,1,-0.5211977978882393,0.7065765891722847,0.5616175354588346,0.0,0.0,0.0,0.020701874770299836,0.0,0.0,0.45828045129468525,3869
8,1,-0.5209683547319746,0.7065676068765547,0.5664580717291139,0.0,0.0,0.0,0.020679256927082664,0.0,0.0,0.45759026048220086,3659
9,1,-0.5210372841767522,0.7065336254952684,0.5719688703379661,0.0,0.0,0.0,0.020570218851116415,0.0,0.0,0.4571827355900413,3429
10,1,-0.520881394057233,0.7065259223154314,0.5772993416196808,0.0,0.0,0.0,0.020515224388325846,0.0,0.0,0.4563087922478671,3155
11,1,-0.5206266687555898,0.7062469826886452,0.5827502878389591,0.0,0.0,0.0,0.020636858659283,0.0,0.0,0.4563114839784109,2952
12,1,-0.5205999390990435,0.706089025447349,0.5887385220747935,0.0,0.0,0.0,0.020636562983325935,0.0,0.0,0.4551948365597868,2661
13,1,-0.5205452056816375,0.7059781867587753,0.5949292277025858,0.0,0.0,0.0,0.020818168633682844,0.0,0.0,0.45503900642950634,2369
14,1,-0.5200787830547078,0.7060755856290127,0.6005498597380197,0.0,0.0,0.0,0.020979779880848995,0.0,0.0,0.454203727439953,2171
15,1,-0.5197200590999836,0.7061020256647392,0.6064009714779149,0.0,0.0,0.0,0.02083602168266393,0.0,0.0,0.4545221901410466,1894
16,1,-0.5196214231892278,0.7060371998991684,0.6124589013674304,0.0,0.0,0.0,0.020931097540273145,0.0,0.0,0.45384728489597675,1623
17,1,-0.5192627727965301,0.705949851788751,0.6182911653290041,0.0,0.0,0.0,0.021326627038378763,0.0,0.0,0.4549610737007456,1451
18,1,-0.5193079521757252,0.7056995866932441,0.6244819759588828,0.0,0.0,0.0,0.021268324753128502,0.0,0.0,0.45507420703961515,1276
19,1,-0.5186022986365386,0.7055243351582308,0.6299889308059958,0.0,0.0,0.0,0.021287278611565173,0.0,0.0,0.45599989353090375,1028
20,1,-0.5181692441720174,0.705491883215289,0.6359533726257233,0.0,0.0,0.0,0.021614732002633762,0.0,0.0,0.4567083607286738,869
21,1,-0.5174194411353873,0.7054913088752015,0.6414051611440058,0.0,0.0,0.0,0.021800114997564905,0.0,0.0,0.4560747067263062,687
22,1,-0.5174830826578305,0.7053060781769345,0.6476598949220487,0.0,0.0,0.0,0.02134726486110436,0.0,0.0,0.4576690800569117,576
23,1,-0.5169702275604087,0.7048768883928627,0.6533193289786439,0.0,0.0,0.0,0.020900045080160877,0.0,0.0,0.459422298088189,479
24,1,-0.5178836656787518,0.7055027120871414,0.6601154067294345,0.0,0.0,0.0,0.02133195721538036,0.0,0.0,0.4580473960974351,382
25,1,-0.5174187132170063,0.705960836146519,0.6656940021904438,0.0,0.0,0.0,0.02148627666254054,0.0,0.0,0.45607610836739265,312
26,1,-0.5169435324909628,0.7057125722044337,0.6716373678706635,0.0,0.0,0.0,0.020807550723490977,0.0,0.0,0.45574144838948644,246
27,1,-0.5169659022828077,0.7052685585617987,0.6783630332653664,0.0,0.0,0.0,0.020853309598307206,0.0,0.0,0.45821824169590797,195
28,1,-0.5174389147487429,0.7067586816833308,0.6850336289542748,0.0,0.0,0.0,0.021034524196794028,0.0,0.0,0.45577431741741314,173
29,1,-0.5173424467934554,0.7074388018915239,0.6911281278695547,0.0,0.0,0.0,0.020577534603462923,0.0,0.0,0.45356883419045174,128
