1

n,environment,I0,I0p,a,b,bp,h,s,m,ma,size
0,1,-0.5222043677980508,0.7068384009650198,0.0,0.0,0.0,0.0,0.0210998440151427,0.0,0.0,0.46728499152668884,5000
1,1,-0.5221010711287002,0.7069560947423137,0.5515017524025884,0.0,0.0,0.0,0.021080198905535544,0.0,0.0,0.46737267286671597,5000
2,1,-0.5219874541250873,0.7069439076048493,0.549275945874799,0.0,0.0,0.0,0.0211212209077588,0.0,0.0,0.4656455791137738,4646
3,1,-0.522167441117118,0.7070133257502186,0.5500534067256657,0.0,2.2885486740514388e-05,0.0,0.02112009977351176,0.0,0.0,0.46294589292228916,4401
4,1,-0.5220778073385458,0.7068205318367413,0.5500490935600187,0.0,1.0910005301413853e-05,0.0,0.02117858128418937,0.0,0.0,0.4609547651194775,4315
5,1,-0.5220370174354868,0.7065120201100829,0.5532320891313932,0.0,1.8464734754528627e-05,0.0,0.021215859493053726,0.0,0.0,0.4604318244667794,4133
6,1,-0.5217398312413908,0.7063900647794918,0.5564716448581941,0.0,0.0,0.0,0.021326839199245783,0.0,0.0,0.4591232067120399,3866
7,1,-0.5217036888020824,0.706368351778927,0.561560293733759,0.0,0.0,0.0,0.021349683900841795,0.0,0.0,0.45901398462386345,3615
8,1,-0.5219585234560029,0.7062928283481471,0.5672065598650875,0.0,0.0,0.0,0.021456757853685834,0.0,0.0,0.45857314266666327,3408
9,1,-0.5221132324569409,0.7066231119367892,0.5733412779913517,0.0,0.0,0.0,0.02132962687983448,0.0,0.0,0.45884485776422723,3177
10,1,-0.5217773363382966,0.7065617722767379,0.5785842970365557,0.0,0.0,0.0,0.021449556578121465,0.0,0.0,0.45930747371256,2937
11,1,-0.5216744986506658,0.7065061704200624,0.5838321016700472,0.0,0.0,0.0,0.021262442609269672,0.0,0.0,0.45890314985089753,2743
12,1,-0.5217740353246797,0.7061761372923269,0.5900343750697942,0.0,0.0,0.0,0.021159670922688594,0.0,0.0,0.45980884158198215,2483
13,1,-0.5216840664450093,0.7062306834772877,0.5960677525663904,0.0,0.0,0.0,0.021136512928847294,0.0,0.0,0.4591262743902632,2199
14,1,-0.5218420670035766,0.7062487640075698,0.6023264243396428,0.0,0.0,0.0,0.020935059942263756,0.0,0.0,0.4582536036364678,1963
15,1,-0.5217748123639625,0.7063270759683635,0.6084473228164061,0.0,0.0,0.0,0.020915864413037968,0.0,0.0,0.4587180323319318,1697
16,1,-0.521851939597463,0.7062166514168052,0.614718664218681,0.0,0.0,0.0,0.020801526198734044,0.0,0.0,0.45972183038949743,1437
17,1,-0.5215661337275477,0.7062350200661544,0.6206582234706001,0.0,0.0,0.0,0.02091224924155828,0.0,0.0,0.459623839883694,1243
18,1,-0.5213124833094273,0.706545124124414,0.6266613710786365,0.0,0.0,0.0,0.020697462470653457,0.0,0.0,0.45924573822052683,1122
19,1,-0.5205016670974886,0.7064513237393965,0.6321093543943177,0.0,0.0,0.0,0.020393900748279955,0.0,0.0,0.459782065192902,964
20,1,-0.5206623189473482,0.7060682435002037,0.6385116922566864,0.0,0.0,0.0,0.020294007197153442,0.0,0.0,0.45901290279565354,879
21,1,-0.5208398849931257,0.7065965941032875,0.6449262918235609,0.0,0.0,0.0,0.02040182439513598,0.0,0.0,0.45799450199258107,726
22,1,-0.5209802088061576,0.7071421378007474,0.6512987504387595,0.0,0.0,0.0,0.020397677692507,0.0,0.0,0.45684764011662904,574
23,1,-0.5205500300998376,0.7066201729136452,0.6570955617817253,0.0,0.0,0.0,0.020807890641738838,0.0,0.0,0.45542145876204654,487
24,1,-0.5197238699282539,0.7064840218442693,0.6624910010756955,0.0,0.0,0.0,0.02100163634618606,0.0,0.0,0.45678262795455365,402
25,1,-0.5196349439645186,0.7072977605254713,0.668618038375579,0.0,0.0,0.0,0.02084932615577502,0.0,0.0,0.45457867326118423,347
26,1,-0.5201192115009675,0.7074876931651226,0.6753123875782354,0.0,0.0,0.0,0.02062659652072203,0.0,0.0,0.4542050253809355,278
27,1,-0.5191570959980151,0.7071798077407431,0.6805542269805752,0.0,0.0,0.0,0.020383257986550496,0.0,0.0,0.45562454165665534,200
28,1,-0.5178060176462964,0.7065711626338258,0.6854007318518288,0.0,0.0,0.0,0.02083360452785895,0.0,0.0,0.455439657366478,185
29,1,-0.5177049053911209,0.7068880991018643,0.6914905864672188,0.0,0.0,0.0,0.021223868011782204,0.0,0.0,0.45304068292339733,139
30,1,-0.5158675501206789,0.7073751265854397,0.6958373373062816,0.0,0.0,0.0,0.021056787486577605,0.0,0.0,0.45717483164810296,89
31,1,-0.5162364098649255,0.707145280514172,0.7023831982609362,0.0,0.0,0.0,0.020913406822067097,0.0,0.0,0.4583951183690972,73
32,1,-0.5153672411814635,0.7078524978884865,0.7076836820314099,0.0,0.0,0.0,0.020634682737952714,0.0,0.0,0.4588493217365681,47
33,1,-0.5171404284840749,0.7090536508203557,0.7156189294642266,0.0,0.0,0.0,0.019768965292920073,0.0,0.0,0.45896817184674144,33
34,1,-0.5141991481327047,0.7119908567576367,0.718831873651637,0.0,0.0,0.0,0.019461472295690462,0.0,0.0,0.4638375470198773,16
35,1,-0.5134668650796391,0.7092914901702226,0.724245736587792,0.0,0.0,0.0,0.01977960138208671,0.0,0.0,0.4688695230470355,12
36,1,-0.5167433663616533,0.702598285869492,0.7336600626700347,0.0,0.0,0.0,0.0201086640731055,0.0,0.0,0.4847079309077354,4
