1

n,environment,I0,I0p,a,b,bp,h,s,m,ma,size
0,1,0.010358831410019516,0.00869440328566141,0.0,0.0,0.0,0.0,0.004928247982476526,0.0,0.0,0.03463553589748021,5000
1,1,0.01057037053584966,0.008749323608922598,0.07025581302996649,0.0,0.0,0.0,0.005098989766185207,0.0,0.0,0.034779155228878034,5000
2,1,0.01064842338845901,0.009015598585846912,0.05929702470155499,0.0,0.0,0.0,0.005232505693699841,0.0,0.0,0.03291163688641403,4646
3,1,0.010616228019327096,0.008895613639030605,0.050202099868469144,0.0,0.0014735550027680736,0.0,0.00527576470865203,0.0,0.0,0.03240223554083255,4401
4,1,0.01056997020534959,0.009133232216208107,0.039361075894726975,0.0,0.0012442070075430831,0.0,0.005019205920938833,0.0,0.0,0.031109204603888368,4315
5,1,0.010537109650242238,0.009511089263081562,0.032488387522200575,0.0,0.0011870684872201972,0.0,0.005320853310480079,0.0,0.0,0.030515841890117537,4133
6,1,0.010571369959680214,0.008922711758730785,0.025776392422727813,0.0,0.0,0.0,0.005343462667322213,0.0,0.0,0.029820888767748296,3866
7,1,0.010821824306642556,0.008985362257354862,0.02203870517103605,0.0,0.0,0.0,0.005663663829538898,0.0,0.0,0.029650950695306325,3615
8,1,0.010469242696074292,0.009052097507644,0.018762357402685875,0.0,0.0,0.0,0.005837029811954332,0.0,0.0,0.02957185723972206,3408
9,1,0.010444730846676561,0.009168934732909959,0.017240838040781487,0.0,0.0,0.0,0.005756478016948659,0.0,0.0,0.029228984202139346,3177
10,1,0.010421577918468556,0.00928252080431566,0.014927488015401799,0.0,0.0,0.0,0.006264201898892523,0.0,0.0,0.02831276858421221,2937
11,1,0.010050383883320586,0.009227976606059634,0.011913347301725552,0.0,0.0,0.0,0.005683537092043499,0.0,0.0,0.028414643161217227,2743
12,1,0.009982368272101333,0.0090968384432854,0.011098402801137275,0.0,0.0,0.0,0.005499991008809784,0.0,0.0,0.027330962190555228,2483
13,1,0.0102898352097256,0.009094656758783959,0.010865950006816725,0.0,0.0,0.0,0.005650840504831212,0.0,0.0,0.02765102980811882,2199
14,1,0.01023954340676218,0.009184826931711286,0.010424778028241622,0.0,0.0,0.0,0.00548990265379073,0.0,0.0,0.028032622884244938,1963
15,1,0.010340738122180344,0.009338364471152407,0.010390665360082646,0.0,0.0,0.0,0.005524894592126729,0.0,0.0,0.02696048809939026,1697
16,1,0.010131830998453821,0.00955879150264402,0.01013221744519045,0.0,0.0,0.0,0.0057819053824642525,0.0,0.0,0.027105503563395295,1437
17,1,0.010360709155639684,0.009523115186048474,0.010371884025168473,0.0,0.0,0.0,0.005711107457457154,0.0,0.0,0.026804098383002548,1243
18,1,0.010619093156104787,0.009411939685834588,0.01063420042886344,0.0,0.0,0.0,0.00550902301816876,0.0,0.0,0.026784028418706956,1122
19,1,0.010640908669408982,0.009379090601285434,0.010640908669409012,0.0,0.0,0.0,0.005049148054996254,0.0,0.0,0.02721370796874167,964
20,1,0.010634351377955984,0.009562406946845249,0.010634351377955972,0.0,0.0,0.0,0.00508775792564296,0.0,0.0,0.0282340374217927,879
21,1,0.010871825536408837,0.009691836938635214,0.01087182553640883,0.0,0.0,0.0,0.004993399999050597,0.0,0.0,0.03013295284577036,726
22,1,0.011701340930638899,0.010430711295822721,0.011701340930638886,0.0,0.0,0.0,0.005039601956970938,0.0,0.0,0.030940155375430475,574
23,1,0.01190748399955469,0.00994791338829653,0.0119074839995547,0.0,0.0,0.0,0.004715857893466873,0.0,0.0,0.03168636771925742,487
24,1,0.011916296985973494,0.01020763752628849,0.011916296985973487,0.0,0.0,0.0,0.004528496988613015,0.0,0.0,0.030750206966116748,402
25,1,0.011594678191220478,0.010641927806859415,0.011594678191220497,0.0,0.0,0.0,0.00457120542217348,0.0,0.0,0.03181348456020064,347
26,1,0.013086817135883347,0.011547988952759823,0.013086817135883343,0.0,0.0,0.0,0.004670504841716288,0.0,0.0,0.03271957284607504,278
27,1,0.01248401041911043,0.011993511560533314,0.012484010419110438,0.0,0.0,0.0,0.0051140515471998615,0.0,0.0,0.03222041768127641,200
28,1,0.011368306325722447,0.0092274613646532,0.011368306325722454,0.0,0.0,0.0,0.005126797885289523,0.0,0.0,0.03305761447420213,185
29,1,0.010023888335014696,0.009824086875244373,0.010023888335014695,0.0,0.0,0.0,0.00493589062926629,0.0,0.0,0.034707803293062035,139
30,1,0.010033907646905744,0.010773630587555854,0.01003390764690575,0.0,0.0,0.0,0.005376894626713496,0.0,0.0,0.03650303694653331,89
31,1,0.011629773373197498,0.010106013060592155,0.0116297733731975,0.0,0.0,0.0,0.005509366731811663,0.0,0.0,0.032918049419965636,73
32,1,0.011374714713448255,0.008682232798760084,0.011374714713448265,0.0,0.0,0.0,0.0058901400345272035,0.0,0.0,0.037199060417742055,47
33,1,0.011615310100045182,0.009634695833002737,0.011615310100045182,0.0,0.0,0.0,0.00774129536608003,0.0,0.0,0.03238746450310373,33
34,1,0.008723566999446913,0.009893524559917977,0.008723566999446914,0.0,0.0,0.0,0.0070936999111739715,0.0,0.0,0.036100743935841395,16
35,1,0.008740153188200896,0.008892334634849857,0.008740153188200896,0.0,0.0,0.0,0.007706789821591098,0.0,0.0,0.02700775779451388,12
36,1,0.012437476196747217,0.002359269802555214,0.012437476196747217,0.0,0.0,0.0,0.013405898209373327,0.0,0.0,0.019023693140695703,4
