1

n,environment,I0,I0p,a,b,bp,h,s,m,ma,size
0,1,0.010041565799671878,0.008871442194405556,0.0,0.0,0.0,0.0,0.00495334167804692,0.0,0.0,0.03438649643350094,5000
1,1,0.01001440801213024,0.009081455810545222,0.0682319513530767,0.000776673891820876,0.0,0.00018754031838014417,0.005018606571635998,0.0,0.0,0.03429162780405273,5000
2,1,0.010086398814906907,0.009020235695684565,0.05549741890665849,0.0,0.0006770697717557738,0.00019290025088171856,0.004963524161259391,0.0,0.0,0.03297447301625079,4726
3,1,0.010218580958857413,0.00918589914292476,0.044781967945045374,0.0,0.0,0.0,0.004850486124267632,0.0,0.0,0.03201347406685478,4477
4,1,0.010269221322593627,0.009423100047692604,0.03603937706072793,0.0,0.0,0.0,0.0049472040651476965,0.0,0.0,0.03072725884709746,4219
5,1,0.010440169502115815,0.01006806660316106,0.02970060123688322,0.0,0.0,0.0,0.004822585675713752,0.0,0.0,0.02933357098368061,4061
6,1,0.010512459192541871,0.010440938265238012,0.025162357438186546,0.0,0.0,0.0,0.0049540809182376895,0.0,0.0,0.028873895631294232,3887
7,1,0.010438607487653146,0.010758802893503326,0.021556224498365317,0.0,0.0,0.0,0.005048706818724592,0.0,0.0,0.02897745145865442,3690
8,1,0.010496457025055158,0.011431125757122674,0.017214091300670094,0.0012671513362695235,0.0,0.0,0.005010480039830852,0.0,0.0,0.0279333484418941,3535
9,1,0.010621383421673933,0.011238799800187115,0.014548506541059335,0.0,0.0,0.0,0.005051873250437313,0.0,0.0,0.02762944110323549,3317
10,1,0.011334244710675566,0.01197974825543293,0.014012915344557998,0.0,0.0,0.0,0.005162933933412507,0.0,0.0,0.028201098459152397,3175
11,1,0.011334387955523844,0.01294164697415922,0.01310685257608872,0.0,0.0,0.0,0.0053155275870556615,0.0,0.0,0.028758393249814815,2995
12,1,0.0115741481463296,0.011964359214165266,0.012741406908562354,0.0,0.0,0.0,0.005687791587269038,0.0,0.0,0.028492905678688576,2622
13,1,0.011428334193335488,0.01265183847048381,0.011979909599090944,0.0,0.0,0.0,0.005862715634870404,0.0,0.0,0.028653380746525493,2346
14,1,0.012160593300889358,0.013790228778394496,0.012353118913811495,0.0,0.0,0.0,0.006124058914647824,0.0,0.0,0.028385972283932255,2092
15,1,0.013036280396171707,0.01430030001877946,0.013078181756374875,0.0,0.0,0.0,0.00696203481487338,0.0,0.0,0.028140484374447067,1864
16,1,0.01353131320272741,0.013752912723554184,0.013530283126852097,0.0,0.0,0.0,0.007660320121461236,0.0,0.0,0.027600867093359245,1607
17,1,0.014609902626712242,0.016786837600531245,0.01465533633086901,0.0,0.0,0.0,0.006865710615899523,0.0,0.0,0.027040187442027092,1436
18,1,0.014259020222297861,0.01642076107459651,0.014372231023543292,0.0,0.0,0.0,0.005757803353203108,0.0,0.0,0.026145297040236555,1271
19,1,0.014418660683228083,0.015313760619031759,0.014542139467939945,0.0,0.0,0.0,0.005184914686909779,0.0,0.0,0.025783426831817585,1085
20,1,0.015648105017861725,0.015454347833466919,0.015950545445467326,0.0,0.0,0.0,0.005995991337277942,0.0,0.0,0.0251328670869862,956
21,1,0.017234246216947222,0.016174097749164416,0.017727387062181087,0.0,0.0,0.0,0.005571328117206325,0.0,0.0,0.025468401275289886,766
22,1,0.017215842210904678,0.019652540893990066,0.018365331276982623,0.0,0.0,0.0,0.005189371314658558,0.0,0.0,0.025204368087583185,617
23,1,0.019280033790926496,0.01862704704144473,0.020888607508365797,0.0,0.0,0.0,0.0049012206223994475,0.0,0.0,0.024801524297607,544
24,1,0.0188275258888207,0.01700145511118434,0.02184770392750538,0.0,0.0,0.0,0.005093165053872111,0.0,0.0,0.024862392206318563,430
25,1,0.021166439127639727,0.011636867745972682,0.026319139882801386,0.0,0.0,0.0,0.005303823285987452,0.0,0.0,0.025347401503940818,328
26,1,0.019912584334441014,0.012346970534876362,0.022320256902373683,0.0,0.0,0.0,0.005893033903532364,0.0,0.0,0.024147613641298526,283
27,1,0.019281737675671026,0.011705492496609807,0.019281737675671068,0.0,0.0,0.0,0.006094283381401298,0.0,0.0,0.023992749652344585,237
28,1,0.017278618180338365,0.010704739161087981,0.01727861818033834,0.0,0.0,0.0,0.006364751444503081,0.0,0.0,0.024186759790802027,189
29,1,0.017755438361045782,0.011377241651377075,0.017755438361045768,0.0,0.0,0.0,0.005750592865472196,0.0,0.0,0.026884181056897525,143
30,1,0.016665423781666473,0.00986232678214601,0.01666542378166645,0.0,0.0,0.0,0.004671627824646017,0.0,0.0,0.02400322007386596,122
31,1,0.009943099206665808,0.009252090697449,0.009943099206665817,0.0,0.0,0.0,0.004957209675511568,0.0,0.0,0.01997067881063024,66
32,1,0.008860109545762305,0.00866596038196142,0.00886010954576228,0.0,0.0,0.0,0.004106774524201113,0.0,0.0,0.017990676283488334,65
33,1,0.00832873794178,0.008109883938868596,0.008328737941780004,0.0,0.0,0.0,0.0038266323435098997,0.0,0.0,0.016047866813333252,53
34,1,0.008304765931053204,0.008031472297320555,0.008304765931053197,0.0,0.0,0.0,0.0039009189860333107,0.0,0.0,0.017173639236804983,45
35,1,0.008824584840437527,0.008204049016256786,0.008824584840437527,0.0,0.0,0.0,0.004073167259655742,0.0,0.0,0.018984703578922926,39
36,1,0.010160261940565764,0.00931359781759653,0.010160261940565764,0.0,0.0,0.0,0.004597482198932135,0.0,0.0,0.01731334330055763,29
37,1,0.010092320227440138,0.010888632485973927,0.010092320227440141,0.0,0.0,0.0,0.004362417094017741,0.0,0.0,0.019945963203454493,18
38,1,0.013025392844268038,0.009737098572549617,0.013025392844268032,0.0,0.0,0.0,0.005021391829016487,0.0,0.0,0.018298000189316665,16
39,1,0.011239631841496176,0.011164613495089263,0.011239631841496178,0.0,0.0,0.0,0.005276185469038354,0.0,0.0,0.01839298960145374,12
40,1,0.001620271390659884,0.006842845104019954,0.001620271390659884,0.0,0.0,0.0,0.003408432460093982,0.0,0.0,0.018555551893400003,5
41,1,0.0014790986499078063,0.00624663436830919,0.0014790986499078063,0.0,0.0,0.0,0.003111458906877168,0.0,0.0,0.01693882389828813,4
42,1,0.0,1.3597399555105182e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
43,1,,,,,,,,,,,1
44,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
45,1,0.0,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
