1

n,environment,I0,I0p,a,b,bp,h,s,m,ma,size
0,1,0.010307731940113508,0.008826691818427046,0.0,0.0,0.0,0.0,0.004851424826535421,0.0,0.0,0.03434864893376549,5000
1,1,0.01035839835859199,0.008979248253854918,0.07072840596705414,0.0,0.0,0.0,0.0051891208380849575,0.0,0.0,0.03483820289314894,5000
2,1,0.010421246068988338,0.009641186314290862,0.057438654611118,0.0,0.0006109547500639889,0.0004088180364836999,0.005454532746754001,0.0,0.0,0.0336839143053074,4725
3,1,0.010846295166967326,0.009461075483541316,0.047099640502657095,0.0006524219449962532,0.0,0.0008843793818152325,0.006014663232801526,0.0,0.0,0.032005895066275256,4469
4,1,0.011109824734950787,0.009398504279429985,0.038652439560842404,0.00038957542910117096,0.0,0.0017987943262550176,0.005591245124489039,0.0,0.0,0.030854331518178832,4318
5,1,0.01132478035632045,0.009889840656882993,0.03224563771811813,0.0,0.0,0.0009099889322712097,0.005108587320603798,0.0,0.0,0.03059965487704561,4221
6,1,0.0111905617328336,0.00993254350448821,0.026561206074392784,0.0,0.0,0.0,0.005070095749148006,0.0,0.0,0.030084061781124334,3976
7,1,0.01141610822849473,0.010172692125670381,0.0209362474544202,0.0,0.0002246126963524415,0.0,0.005090157634751454,0.0,0.0,0.028920052622444552,3763
8,1,0.0115506827213272,0.010030842224074186,0.01683183591495076,0.0,0.0002329654447894595,0.0,0.0051350481292105985,0.0,0.0,0.02828263761760501,3498
9,1,0.011230078593765113,0.009790628375880807,0.014831671500962044,0.0,0.0002394176956309791,0.0,0.005215269021144923,0.0,0.0,0.028064321752713912,3312
10,1,0.011168499137312368,0.010346117275308507,0.01379087487452919,0.0,0.0002462407224638491,0.0010963722054353963,0.005348422224053733,0.0,0.0,0.028059308639602345,3131
11,1,0.010737453729288245,0.010623531718756988,0.012553034028662724,0.0,0.0003630318483307222,0.0010199832856842349,0.0053085087049105275,0.0,0.0,0.028080743131717212,2880
12,1,0.01077445389020473,0.01016670654269232,0.011684391322484645,0.0,0.0002691849436838305,0.0010693962413145036,0.005783360124386926,0.0,0.0,0.027489890477718718,2620
13,1,0.010925755122832767,0.010464648532611923,0.011175625877172518,0.0,0.0,0.0011178015554148529,0.006234356366491164,0.0,0.0,0.027329140916706025,2398
14,1,0.010752988617128836,0.011202070952917234,0.010828924435521513,0.0,0.0,0.0011924962751848024,0.006773727770337356,0.0,0.0,0.02688361003691875,2107
15,1,0.011291332427264185,0.012095699251707219,0.011309461520126525,0.0,0.0,0.0,0.007173602132560378,0.0,0.0,0.027477981374217243,1890
16,1,0.011495062980609752,0.012313643708618016,0.011519569969708507,0.0,0.0,0.0,0.007709503505295486,0.0,0.0,0.027617591525415233,1617
17,1,0.012036515735352353,0.01258466571921775,0.012103555799025757,0.0,0.0,0.0,0.008266923543249625,0.0,0.0,0.028070831228336493,1496
18,1,0.01072933000673484,0.01138320351942093,0.010915253558789275,0.0,0.0,0.0,0.00740949451194277,0.0,0.0,0.027349513374428557,1263
19,1,0.01084433759661943,0.010871021727144192,0.010939711141974093,0.0,0.0,0.0,0.007830876689879257,0.0,0.0,0.027915299883382438,1133
20,1,0.010788350710772132,0.010369738838338706,0.011045773050575393,0.0,0.0,0.0,0.009478824004061262,0.0,0.0,0.027786730218254937,970
21,1,0.012035500099312556,0.009974373395133344,0.0121539101235162,0.0,0.0,0.0,0.010984935202571074,0.0,0.0,0.027841200804221533,782
22,1,0.012120745193738364,0.010135687731823682,0.012344736666725038,0.0,0.0,0.0,0.009898993923194653,0.0,0.0,0.027729753331062278,662
23,1,0.012571968343549391,0.01013402335327438,0.012925292346370146,0.0,0.0,0.0,0.010298605275275012,0.0,0.0,0.02754823652717779,588
24,1,0.01231257578343737,0.01045915078404552,0.0129000606948532,0.0,0.0,0.0,0.011263423238540387,0.0,0.0,0.02612665059203377,490
25,1,0.013046057164693642,0.011025595818130314,0.01469592108612682,0.0,0.0,0.0,0.01751614320394534,0.0,0.0,0.026766781189837156,411
26,1,0.012599135152282961,0.009638972914362243,0.013961340323162763,0.0,0.0,0.0,0.017647950388610317,0.0,0.0,0.027982331869110366,331
27,1,0.014249011127078067,0.009512577743206444,0.014249011127078074,0.0,0.0,0.0,0.01956932732640443,0.0,0.0,0.028419211266784903,249
28,1,0.01220233088847459,0.009971139007196027,0.012202330888474595,0.0,0.0,0.0,0.013670144197087154,0.0,0.0,0.02869072460084569,167
29,1,0.011661947398615518,0.010005007991034442,0.01166194739861554,0.0,0.0,0.0,0.012384077982657503,0.0,0.0,0.027118460918412093,158
30,1,0.011461042203016546,0.010251233366329585,0.011461042203016546,0.0,0.0,0.0,0.004643211890055797,0.0,0.0,0.02570338547604922,121
31,1,0.011000018435319748,0.010150893891830387,0.011000018435319742,0.0,0.0,0.0,0.004538690691778794,0.0,0.0,0.027804635756677458,113
32,1,0.012084344611630295,0.010490776691069808,0.012084344611630313,0.0,0.0,0.0,0.004988351596422706,0.0,0.0,0.028001782576895517,100
33,1,0.010745922832801296,0.010354870080845763,0.010745922832801291,0.0,0.0,0.0,0.004752728073990243,0.0,0.0,0.03160408339916343,80
34,1,0.011850566517835157,0.009548533001941988,0.01185056651783515,0.0,0.0,0.0,0.0038341019465249503,0.0,0.0,0.035914481330652816,55
35,1,0.012569340406274046,0.008302099418728108,0.012569340406274047,0.0,0.0,0.0,0.0035764938895147813,0.0,0.0,0.03396757443124885,39
36,1,0.012672921365700711,0.008148260245156379,0.012672921365700711,0.0,0.0,0.0,0.010558778780783247,0.0,0.0,0.03359781507923467,24
37,1,0.011556532020163018,0.008411730808524599,0.011556532020163018,0.0,0.0,0.0,0.0042346322059898635,0.0,0.0,0.034489258402001365,17
38,1,0.0076991418693203514,0.00905218019800061,0.0076991418693203514,0.0,0.0,0.0,0.0031560863222773773,0.0,0.0,0.038996258090857654,16
39,1,0.0038583368275840195,0.010950118219313345,0.00385833682758402,0.0,0.0,0.0,0.002804566438303438,0.0,0.0,0.014690260851706981,15
40,1,0.003909537866493603,0.010356132667953868,0.003909537866493603,0.0,0.0,0.0,0.0028385640348833215,0.0,0.0,0.012532618945556248,13
41,1,0.0026251227731485904,0.008583198678689515,0.0026251227731485896,0.0,0.0,0.0,0.002371531243065501,0.0,0.0,0.009998997298124652,11
42,1,0.0023604200937669896,0.0002587604448488184,0.0023604200937669896,0.0,0.0,0.0,0.0026321987495124093,0.0,0.0,0.0014291024433083026,5
43,1,0.003732151865565951,0.0004091361870403251,0.003732151865565951,0.0,0.0,0.0,0.004161871651353117,0.0,0.0,0.0022596093652829468,2
44,1,0.003047289237737633,0.00033405829785223206,0.003047289237737633,0.0,0.0,0.0,0.003398153973589849,0.0,0.0,0.001844963320985795,4
45,1,,,,,,,,,,,1
46,1,0.03821203073115504,1.3597399555105182e-16,0.03821203073115507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
47,1,0.04679998866343993,0.0,0.04679998866343996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
